customer_id,churn_date,is_churned,churn_reason,churn_type,days_since_last_transaction,last_transaction_date,total_customer_value,customer_lifetime_months,win_back_eligible,prediction_date,actual_churn_date
CUST_005384,2023-12-11,True,Service Quality,Voluntary,1,2023-12-31,2895.7501323368356,19.033333333333335,True,2023-12-02,2023-12-11
CUST_005385,,False,,,27,2023-12-05,326.1118405993844,10.9,False,2023-12-02,
CUST_005386,,False,,,3,2023-12-29,707.0667752080149,22.1,False,2023-12-02,
CUST_005387,,False,,,24,2023-12-08,1218.2954201842172,20.8,False,2023-12-02,
CUST_005388,,False,,,10,2023-12-22,299.76534819509436,5.333333333333333,False,2023-12-02,
CUST_005389,2023-12-27,True,Price,Voluntary,12,2023-12-20,88.39995666551306,2.4,True,2023-12-02,2023-12-27
CUST_005390,2023-06-05,True,Service Quality,Voluntary,24,2023-12-08,591.1991532083667,18.8,True,2023-12-02,2023-06-05
CUST_005391,,False,,,1,2023-12-31,288.3977472839616,9.033333333333333,False,2023-12-02,
CUST_005392,,False,,,26,2023-12-06,115.93055194055071,2.8666666666666667,False,2023-12-02,
CUST_005393,2023-12-30,True,Service Quality,Voluntary,4,2023-12-28,60.92820526973743,1.1333333333333333,True,2023-12-02,2023-12-30
CUST_005394,,False,,,5,2023-12-27,252.9911178794431,9.166666666666666,False,2023-12-02,
CUST_005395,2023-03-12,True,Price,Voluntary,4,2023-12-28,550.2732108551086,21.133333333333333,True,2023-12-02,2023-03-12
CUST_005396,,False,,,22,2023-12-10,455.8817353038359,7.733333333333333,False,2023-12-02,
CUST_005397,,False,,,17,2023-12-15,687.1470960984171,23.566666666666666,False,2023-12-02,
CUST_005398,,False,,,18,2023-12-14,453.09231054304917,16.6,False,2023-12-02,
CUST_005399,,False,,,11,2023-12-21,657.7403679692313,23.366666666666667,False,2023-12-02,
CUST_005400,,False,,,17,2023-12-15,2158.258672957595,15.566666666666666,False,2023-12-02,
CUST_005401,,False,,,14,2023-12-18,233.1542256375618,3.466666666666667,False,2023-12-02,
CUST_005402,,False,,,29,2023-12-03,784.4257043083147,13.966666666666667,False,2023-12-02,
CUST_005403,2023-10-04,True,Service Quality,Voluntary,18,2023-12-14,561.4596902087238,17.6,True,2023-12-02,2023-10-04
CUST_005404,,False,,,18,2023-12-14,115.2401616329734,2.9,False,2023-12-02,
CUST_005405,,False,,,3,2023-12-29,463.55700306364406,15.1,False,2023-12-02,
CUST_005406,,False,,,19,2023-12-13,479.25591227199527,15.633333333333333,False,2023-12-02,
CUST_005407,2023-12-26,True,Technical Issues,Voluntary,18,2023-12-14,85.36980441535124,3.6,True,2023-12-02,2023-12-26
CUST_005408,,False,,,3,2023-12-29,3103.5772852418677,21.1,False,2023-12-02,
CUST_005409,,False,,,22,2023-12-10,409.42798704835235,17.733333333333334,False,2023-12-02,
CUST_005410,,False,,,17,2023-12-15,449.8248202906628,14.566666666666666,False,2023-12-02,
CUST_005411,2023-12-29,True,Service Quality,Voluntary,28,2023-12-04,344.2144631629576,12.933333333333334,True,2023-12-02,2023-12-29
CUST_005412,,False,,,28,2023-12-04,3036.4481196941897,21.933333333333334,False,2023-12-02,
CUST_005413,2023-08-30,True,Service Quality,Voluntary,28,2023-12-04,368.52835012483297,6.933333333333334,True,2023-12-02,2023-08-30
CUST_005414,,False,,,13,2023-12-19,585.4614059265708,19.433333333333334,False,2023-12-02,
CUST_005415,,False,,,14,2023-12-18,208.81522085106312,6.466666666666667,False,2023-12-02,
CUST_005416,,False,,,10,2023-12-22,700.0655708025297,23.333333333333332,False,2023-12-02,
CUST_005417,2023-07-02,True,Price,Voluntary,4,2023-12-28,749.8216870307054,12.133333333333333,True,2023-12-02,2023-07-02
CUST_005418,,False,,,22,2023-12-10,393.0288912096785,14.733333333333333,False,2023-12-02,
CUST_005419,,False,,,10,2023-12-22,363.2061155904349,11.333333333333334,False,2023-12-02,
CUST_005420,,False,,,8,2023-12-24,455.06527015747866,15.266666666666667,False,2023-12-02,
CUST_005421,,False,,,25,2023-12-07,750.392945325993,14.833333333333334,False,2023-12-02,
CUST_005422,,False,,,3,2023-12-29,391.1209393469035,15.1,False,2023-12-02,
CUST_005423,2023-11-30,True,Competition,Voluntary,4,2023-12-28,269.3864777931862,8.133333333333333,True,2023-12-02,2023-11-30
CUST_005424,,False,,,23,2023-12-09,401.87703279011106,15.766666666666667,False,2023-12-02,
CUST_005425,,False,,,10,2023-12-22,1173.5150860102299,22.333333333333332,False,2023-12-02,
CUST_005426,,False,,,9,2023-12-23,1080.2242693585736,6.3,False,2023-12-02,
CUST_005427,,False,,,23,2023-12-09,810.3841152279895,13.766666666666667,False,2023-12-02,
CUST_005428,2023-12-07,True,Service Quality,Voluntary,14,2023-12-18,870.696015730775,14.466666666666667,True,2023-12-02,2023-12-07
CUST_005429,,False,,,19,2023-12-13,570.6860179096507,18.633333333333333,False,2023-12-02,
CUST_005430,,False,,,14,2023-12-18,602.9547523444519,20.466666666666665,False,2023-12-02,
CUST_005431,,False,,,25,2023-12-07,444.682466269659,14.833333333333334,False,2023-12-02,
CUST_005432,,False,,,3,2023-12-29,540.8545359512372,18.1,False,2023-12-02,
CUST_005433,,False,,,7,2023-12-25,461.35367202507837,15.233333333333333,False,2023-12-02,
CUST_005434,2023-10-04,True,Service Quality,Voluntary,1,2023-12-31,2202.1884338718596,18.033333333333335,True,2023-12-02,2023-10-04
CUST_005435,2023-02-17,True,Service Quality,Voluntary,28,2023-12-04,1020.7716864169387,18.933333333333334,True,2023-12-02,2023-02-17
CUST_005436,,False,,,21,2023-12-11,153.8777999439738,5.7,False,2023-12-02,
CUST_005437,,False,,,7,2023-12-25,2147.804759088701,15.233333333333333,False,2023-12-02,
CUST_005438,,False,,,18,2023-12-14,315.82234328040795,13.6,False,2023-12-02,
CUST_005439,,False,,,11,2023-12-21,433.9909665962707,14.366666666666667,False,2023-12-02,
CUST_005440,,False,,,19,2023-12-13,1296.6305217180582,21.633333333333333,False,2023-12-02,
CUST_005441,2023-12-28,True,Service Quality,Voluntary,13,2023-12-19,90.28507760089644,2.433333333333333,True,2023-12-02,2023-12-28
CUST_005442,,False,,,7,2023-12-25,2261.5842028132847,16.233333333333334,False,2023-12-02,
CUST_005443,,False,,,26,2023-12-06,201.07151967217388,7.866666666666666,False,2023-12-02,
CUST_005444,,False,,,12,2023-12-20,229.81568357160648,7.4,False,2023-12-02,
CUST_005445,2023-10-04,True,Price,Voluntary,10,2023-12-22,119.69370513940348,4.333333333333333,True,2023-12-02,2023-10-04
CUST_005446,,False,,,3,2023-12-29,1877.2219354953281,13.1,False,2023-12-02,
CUST_005447,2023-09-18,True,Price,Voluntary,7,2023-12-25,343.2869627378331,10.233333333333333,True,2023-12-02,2023-09-18
CUST_005448,,False,,,8,2023-12-24,526.2093085898094,17.266666666666666,False,2023-12-02,
CUST_005449,,False,,,26,2023-12-06,692.9627493236068,11.866666666666667,False,2023-12-02,
CUST_005450,,False,,,22,2023-12-10,463.9694773504144,2.7333333333333334,False,2023-12-02,
CUST_005451,,False,,,17,2023-12-15,171.90569294891358,6.566666666666666,False,2023-12-02,
CUST_005452,,False,,,13,2023-12-19,281.35277957226185,9.433333333333334,False,2023-12-02,
CUST_005453,,False,,,15,2023-12-17,516.666286268361,17.5,False,2023-12-02,
CUST_005454,2023-10-28,True,Technical Issues,Voluntary,9,2023-12-23,427.6767786313752,18.3,True,2023-12-02,2023-10-28
CUST_005455,,False,,,28,2023-12-04,442.5630648485621,16.933333333333334,False,2023-12-02,
CUST_005456,,False,,,-4,2024-01-05,926.3707090964378,15.1,False,2023-12-02,
CUST_005457,,False,,,11,2023-12-21,294.4805867025839,9.366666666666667,False,2023-12-02,
CUST_005458,,False,,,5,2023-12-27,289.14891139794184,9.166666666666666,False,2023-12-02,
CUST_005459,,False,,,27,2023-12-05,3060.09467253423,23.9,False,2023-12-02,
CUST_005460,,False,,,12,2023-12-20,439.803852858882,14.4,False,2023-12-02,
CUST_005461,,False,,,30,2023-12-02,178.63239881785734,3.0,False,2023-12-02,
CUST_005462,,False,,,16,2023-12-16,581.1650130504781,9.533333333333333,False,2023-12-02,
CUST_005463,,False,,,29,2023-12-03,366.7034360335205,13.966666666666667,False,2023-12-02,
CUST_005464,2023-02-25,True,Price,Voluntary,25,2023-12-07,580.3668246135304,19.833333333333332,True,2023-12-02,2023-02-25
CUST_005465,,False,,,13,2023-12-19,547.6048263570547,11.433333333333334,False,2023-12-02,
CUST_005466,2023-11-13,True,Service Quality,Voluntary,29,2023-12-03,464.6130852108008,9.966666666666667,True,2023-12-02,2023-11-13
CUST_005467,,False,,,23,2023-12-09,453.88298469002535,3.7666666666666666,False,2023-12-02,
CUST_005468,,False,,,8,2023-12-24,230.2366784236037,7.266666666666667,False,2023-12-02,
CUST_005469,,False,,,13,2023-12-19,551.1964079455774,18.433333333333334,False,2023-12-02,
CUST_005470,2023-03-10,True,Service Quality,Voluntary,6,2023-12-26,806.3641551112553,13.2,True,2023-12-02,2023-03-10
CUST_005471,,False,,,18,2023-12-14,344.65519554531323,12.6,False,2023-12-02,
CUST_005472,2022-11-30,True,Service Quality,Voluntary,23,2023-12-09,479.2190795529783,18.766666666666666,True,2023-12-02,2022-11-30
CUST_005473,,False,,,-4,2024-01-05,375.7411391845998,14.133333333333333,False,2023-12-02,
CUST_005474,,False,,,8,2023-12-24,937.8155834434297,17.266666666666666,False,2023-12-02,
CUST_005475,,False,,,16,2023-12-16,300.2272063931517,11.833333333333334,False,2023-12-02,
CUST_005476,,False,,,12,2023-12-20,293.9992376213264,10.4,False,2023-12-02,
CUST_005477,2022-07-02,True,Price,Voluntary,17,2023-12-15,1151.7168131794278,23.566666666666666,True,2023-12-02,2022-07-02
CUST_005478,,False,,,26,2023-12-06,748.9365018734056,13.866666666666667,False,2023-12-02,
CUST_005479,,False,,,1,2023-12-31,325.59917163439644,10.033333333333333,False,2023-12-02,
CUST_005480,,False,,,10,2023-12-22,3219.3618990083537,23.333333333333332,False,2023-12-02,
CUST_005481,,False,,,24,2023-12-08,896.6514078219626,14.8,False,2023-12-02,
CUST_005482,,False,,,6,2023-12-26,307.0665845492973,10.2,False,2023-12-02,
CUST_005483,2023-03-03,True,Service Quality,Voluntary,17,2023-12-15,434.51573412400785,15.566666666666666,True,2023-12-02,2023-03-03
CUST_005484,2023-11-16,True,Price,Voluntary,5,2023-12-27,1081.0896828849004,20.166666666666668,True,2023-12-02,2023-11-16
CUST_005485,,False,,,6,2023-12-26,314.85972051710405,10.2,False,2023-12-02,
CUST_005486,2023-01-18,True,Price,Voluntary,21,2023-12-11,1371.7271616431658,23.7,True,2023-12-02,2023-01-18
CUST_005487,2023-10-03,True,Price,Voluntary,3,2023-12-29,321.7259813523186,13.1,True,2023-12-02,2023-10-03
CUST_005488,,False,,,7,2023-12-25,1216.9669544548706,21.233333333333334,False,2023-12-02,
CUST_005489,,False,,,13,2023-12-19,1323.3464156060913,9.433333333333334,False,2023-12-02,
CUST_005490,,False,,,30,2023-12-02,943.4590003793769,19.0,False,2023-12-02,
CUST_005491,,False,,,10,2023-12-22,150.70011824161531,4.333333333333333,False,2023-12-02,
CUST_005492,2023-04-27,True,Service Quality,Voluntary,22,2023-12-10,1710.457841969695,11.733333333333333,True,2023-12-02,2023-04-27
CUST_005493,2023-08-27,True,Price,Voluntary,21,2023-12-11,1037.5319487167437,17.7,True,2023-12-02,2023-08-27
CUST_005494,,False,,,29,2023-12-03,762.4057925227237,4.966666666666667,False,2023-12-02,
CUST_005495,,False,,,14,2023-12-18,244.7051029965452,7.466666666666667,False,2023-12-02,
CUST_005496,,False,,,17,2023-12-15,407.690608287717,14.566666666666666,False,2023-12-02,
CUST_005497,2023-02-06,True,Service Quality,Voluntary,11,2023-12-21,2286.8104368433933,16.366666666666667,True,2023-12-02,2023-02-06
CUST_005498,,False,,,22,2023-12-10,580.7134728232525,9.733333333333333,False,2023-12-02,
CUST_005499,,False,,,28,2023-12-04,412.65519606520274,16.933333333333334,False,2023-12-02,
CUST_005500,,False,,,29,2023-12-03,373.2784346746968,5.966666666666667,False,2023-12-02,
CUST_005501,,False,,,9,2023-12-23,283.1046859055561,8.3,False,2023-12-02,
CUST_005502,,False,,,3,2023-12-29,144.8374076030708,5.1,False,2023-12-02,
CUST_005503,,False,,,28,2023-12-04,307.0156813817491,6.933333333333334,False,2023-12-02,
CUST_005504,,False,,,26,2023-12-06,424.9274138900534,14.866666666666667,False,2023-12-02,
CUST_005505,,False,,,30,2023-12-02,143.2722273716854,6.0,False,2023-12-02,
CUST_005506,,False,,,2,2023-12-30,210.24491002854094,10.066666666666666,False,2023-12-02,
CUST_005507,,False,,,18,2023-12-14,714.0425160648523,23.6,False,2023-12-02,
CUST_005508,,False,,,21,2023-12-11,1194.4863011744603,7.7,False,2023-12-02,
CUST_005509,,False,,,7,2023-12-25,2498.634802543665,17.233333333333334,False,2023-12-02,
CUST_005510,2023-01-15,True,Price,Voluntary,25,2023-12-07,356.4789819349505,13.833333333333334,True,2023-12-02,2023-01-15
CUST_005511,,False,,,27,2023-12-05,917.434866093845,14.9,False,2023-12-02,
CUST_005512,,False,,,29,2023-12-03,557.145703147394,18.966666666666665,False,2023-12-02,
CUST_005513,,False,,,24,2023-12-08,293.2034976466366,9.8,False,2023-12-02,
CUST_005514,,False,,,13,2023-12-19,734.3024308782223,4.433333333333334,False,2023-12-02,
CUST_005515,2023-07-25,True,Price,Voluntary,21,2023-12-11,1234.8563925441656,7.7,True,2023-12-02,2023-07-25
CUST_005516,2023-03-23,True,Service Quality,Voluntary,13,2023-12-19,463.14208626271125,15.433333333333334,True,2023-12-02,2023-03-23
CUST_005517,,False,,,5,2023-12-27,568.9904807515333,19.166666666666668,False,2023-12-02,
CUST_005518,2023-11-09,True,Service Quality,Voluntary,23,2023-12-09,308.40897323386054,9.766666666666667,True,2023-12-02,2023-11-09
CUST_005519,,False,,,4,2023-12-28,92.11644222812055,2.1333333333333333,False,2023-12-02,
CUST_005520,,False,,,19,2023-12-13,641.6217615953692,21.633333333333333,False,2023-12-02,
CUST_005521,,False,,,29,2023-12-03,1199.036277140188,21.966666666666665,False,2023-12-02,
CUST_005522,,False,,,23,2023-12-09,357.9267571803334,6.766666666666667,False,2023-12-02,
CUST_005523,2023-10-04,True,Service Quality,Voluntary,29,2023-12-03,185.59345325190685,5.966666666666667,True,2023-12-02,2023-10-04
CUST_005524,,False,,,26,2023-12-06,60.66891435181569,1.8666666666666667,False,2023-12-02,
CUST_005525,2023-11-17,True,Payment Issues,Involuntary,9,2023-12-23,940.9214574290946,18.3,False,2023-12-02,2023-11-17
CUST_005526,,False,,,22,2023-12-10,1117.8953034033905,19.733333333333334,False,2023-12-02,
CUST_005527,2022-08-11,True,Service Quality,Voluntary,22,2023-12-10,447.65742641691514,18.733333333333334,True,2023-12-02,2022-08-11
CUST_005528,,False,,,12,2023-12-20,457.70235519062845,16.4,False,2023-12-02,
CUST_005529,,False,,,3,2023-12-29,717.6250541999183,12.1,False,2023-12-02,
CUST_005530,,False,,,5,2023-12-27,511.6434606179333,17.166666666666668,False,2023-12-02,
CUST_005531,,False,,,6,2023-12-26,149.94808797787385,4.2,False,2023-12-02,
CUST_005532,,False,,,25,2023-12-07,333.3806769776275,10.833333333333334,False,2023-12-02,
CUST_005533,,False,,,6,2023-12-26,232.11430435076323,7.2,False,2023-12-02,
CUST_005534,,False,,,24,2023-12-08,380.3846558617977,12.8,False,2023-12-02,
CUST_005535,,False,,,8,2023-12-24,718.3210694838491,23.266666666666666,False,2023-12-02,
CUST_005536,,False,,,7,2023-12-25,173.85001082239822,5.233333333333333,False,2023-12-02,
CUST_005537,2023-12-14,True,Service Quality,Voluntary,5,2023-12-27,331.7878235162856,11.166666666666666,True,2023-12-02,2023-12-14
CUST_005538,2023-07-13,True,Price,Voluntary,29,2023-12-03,237.82466684307104,9.966666666666667,True,2023-12-02,2023-07-13
CUST_005539,,False,,,28,2023-12-04,627.5284657684278,21.933333333333334,False,2023-12-02,
CUST_005540,,False,,,17,2023-12-15,90.68343461994925,2.566666666666667,False,2023-12-02,
CUST_005541,,False,,,11,2023-12-21,430.01625698531456,14.366666666666667,False,2023-12-02,
CUST_005542,,False,,,18,2023-12-14,2778.8807560686296,19.6,False,2023-12-02,
CUST_005543,,False,,,9,2023-12-23,301.31941714833647,9.3,False,2023-12-02,
CUST_005544,,False,,,6,2023-12-26,125.40575033145652,3.2,False,2023-12-02,
CUST_005545,2023-03-06,True,Service Quality,Voluntary,17,2023-12-15,372.80542497679005,13.566666666666666,True,2023-12-02,2023-03-06
CUST_005546,,False,,,30,2023-12-02,655.3440743099068,22.0,False,2023-12-02,
CUST_005547,,False,,,13,2023-12-19,602.0080457065922,21.433333333333334,False,2023-12-02,
CUST_005548,,False,,,28,2023-12-04,248.3593524967883,3.933333333333333,False,2023-12-02,
CUST_005549,,False,,,25,2023-12-07,558.7065119588401,20.833333333333332,False,2023-12-02,
CUST_005550,,False,,,16,2023-12-16,487.3220528566618,17.533333333333335,False,2023-12-02,
CUST_005551,,False,,,5,2023-12-27,178.9749611844824,5.166666666666667,False,2023-12-02,
CUST_005552,2023-06-24,True,Competition,Voluntary,26,2023-12-06,472.00085446001,14.866666666666667,True,2023-12-02,2023-06-24
CUST_005553,,False,,,11,2023-12-21,396.2378117512753,13.366666666666667,False,2023-12-02,
CUST_005554,,False,,,12,2023-12-20,529.6856293344919,8.4,False,2023-12-02,
CUST_005555,,False,,,29,2023-12-03,1389.1374106188237,23.966666666666665,False,2023-12-02,
CUST_005556,,False,,,22,2023-12-10,483.7699621091705,8.733333333333333,False,2023-12-02,
CUST_005557,,False,,,1,2023-12-31,1166.684828433903,20.033333333333335,False,2023-12-02,
CUST_005558,,False,,,26,2023-12-06,277.38934903591326,8.866666666666667,False,2023-12-02,
CUST_005559,2023-09-18,True,Price,Voluntary,30,2023-12-02,547.7610837474921,9.0,True,2023-12-02,2023-09-18
CUST_005560,,False,,,7,2023-12-25,3466.0382089969908,24.233333333333334,False,2023-12-02,
CUST_005561,,False,,,19,2023-12-13,188.55939240125488,5.633333333333334,False,2023-12-02,
CUST_005562,,False,,,4,2023-12-28,251.24120158877147,9.133333333333333,False,2023-12-02,
CUST_005563,,False,,,29,2023-12-03,247.1147867021003,7.966666666666667,False,2023-12-02,
CUST_005564,,False,,,7,2023-12-25,835.0806915437404,13.233333333333333,False,2023-12-02,
CUST_005565,,False,,,9,2023-12-23,566.5076266662853,21.3,False,2023-12-02,
CUST_005566,,False,,,3,2023-12-29,559.2119310880352,19.1,False,2023-12-02,
CUST_005567,,False,,,15,2023-12-17,458.5094336224643,17.5,False,2023-12-02,
CUST_005568,,False,,,3,2023-12-29,498.86917238570584,18.1,False,2023-12-02,
CUST_005569,,False,,,3,2023-12-29,1255.3128215393133,8.1,False,2023-12-02,
CUST_005570,,False,,,30,2023-12-02,729.0838255075736,5.0,False,2023-12-02,
CUST_005571,,False,,,30,2023-12-02,260.43731188004404,11.0,False,2023-12-02,
CUST_005572,,False,,,1,2023-12-31,356.7427441084427,5.033333333333333,False,2023-12-02,
CUST_005573,,False,,,14,2023-12-18,624.5379082927727,21.466666666666665,False,2023-12-02,
CUST_005574,,False,,,29,2023-12-03,88.80459877532903,2.966666666666667,False,2023-12-02,
CUST_005575,,False,,,8,2023-12-24,1145.8823735047847,19.266666666666666,False,2023-12-02,
CUST_005576,,False,,,2,2023-12-30,1231.883097645809,23.066666666666666,False,2023-12-02,
CUST_005577,,False,,,8,2023-12-24,584.5451061131014,18.266666666666666,False,2023-12-02,
CUST_005578,,False,,,12,2023-12-20,1297.609340949244,23.4,False,2023-12-02,
CUST_005579,,False,,,6,2023-12-26,262.85282036462377,8.2,False,2023-12-02,
CUST_005580,,False,,,2,2023-12-30,539.3753740327909,17.066666666666666,False,2023-12-02,
CUST_005581,,False,,,5,2023-12-27,3605.6469902157364,23.166666666666668,False,2023-12-02,
CUST_005582,,False,,,12,2023-12-20,593.0402295161992,20.4,False,2023-12-02,
CUST_005583,,False,,,16,2023-12-16,2570.962142760314,18.533333333333335,False,2023-12-02,
CUST_005584,,False,,,15,2023-12-17,984.6654215601649,18.733333333333334,False,2023-12-02,
CUST_005585,,False,,,18,2023-12-14,546.9138769427132,19.6,False,2023-12-02,
CUST_005586,,False,,,11,2023-12-21,153.8667500792296,4.366666666666666,False,2023-12-02,
CUST_005587,2023-12-16,True,Price,Voluntary,25,2023-12-07,187.36045587369972,5.833333333333333,True,2023-12-02,2023-12-16
CUST_005588,,False,,,2,2023-12-30,375.05403006464337,5.066666666666666,False,2023-12-02,
CUST_005589,,False,,,27,2023-12-05,2502.930070555929,18.9,False,2023-12-02,
CUST_005590,,False,,,26,2023-12-06,481.118482505437,16.866666666666667,False,2023-12-02,
CUST_005591,,False,,,10,2023-12-22,675.5969137298289,10.333333333333334,False,2023-12-02,
